,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,year,cast,crew,keywords,movieId,imdbId,tmdbId
28184,28184,28184,28184,False,,5000,Documentary,,183910,tt2395133,English,Adjust Your Tracking: The Untold Story of the VHS Collector,A documentary capturing the modern day VHS culture and VHS collectors.,0.621925,http://img.omdbapi.com/?i=tt2395133&h=600&apikey=f3f2af9c,"VHShitfest,Romark_Entertainment",United_States_of_America,2013-04-05,0.0,84.0,English,Released,,Adjust Your Tracking: The Untold Story of the VHS Collector,False,7.6,9.0,2013,"Himself-Lloyd_Kaufman,Himself-Samuel_M._Sherman,Himself-Anthony_Timpone,Himself-Bradley_Creanzo,Himself-Gary_P._Cohen,Himself-Michael_Herz,Himself-Blair_Hoyle,Himself-Manny_Serrano,Himself-Tim_Ferrante,Himself-Fred_Vogel",Dan_M._Kinem,"collector,documentary,vhs,home_video,movies,vhs_tape",,,
28214,28214,28214,28214,False,,0,,,83140,tt0065509,Italian,C'è Sartana... vendi la pistola e comprati la bara,"Sartana, bounty hunter and gunfighter, witnesses the robbery of a shipment of gold. He finds his way into town where he meets with a lot of suspicious stares from the locals. He also meets with Samuel Spencer, who seems to own the company in this company town. The gold shipments are being stolen, so Spencer agrees to hire Sartana to protect the next gold shipment. Numerous dull-witted villains make attempts on Sartana's life, but he survives. Eventually, Sartana's nemesis Sabbath (he of the white coat and parasol) rides into town. With a showdown inevitable, Sartana and Sabbath square off to settle the score.",0.294246,http://img.omdbapi.com/?i=tt0065509&h=600&apikey=f3f2af9c,Colt_Produzioni_Cinematografiche,Italy,1970-08-07,0.0,93.0,Italiano,Released,Fistful of Lead,"I Am Sartana, Trade Your Guns for a Coffin",False,8.0,1.0,1970,"Sartana_/_Django-George_Hilton,Sabbath_/_Sabata-Charles_Southwood,Trixie-Erika_Blanc,Samuel_Spencer-Piero_Lulli,Joe_Fossit-Federico_Boido,Maldida-Linda_Sini,Mantas-Nello_Pazzafini,Baxter-Carlo_Gaddi,Angelo-Aldo_Barberito,Dead_Eye_Golfay-Marco_Zuanelli,Flint_Fossit-Luciano_Rossi",Giuliano_Carnimeo,,83140.0,353012.0,45301.0
28622,28622,28622,28622,False,,0,"Mystery,Thriller",,69578,tt0072007,Italian,La polizia chiede aiuto,Police investigate apparent suicide of teen girl and uncover details of a teenage prostitution racket. They go on the hunt for a motorcycle riding killer.,1.090186,http://img.omdbapi.com/?i=tt0072007&h=600&apikey=f3f2af9c,Primex_Italiana,Italy,1974-08-10,0.0,87.0,Italiano,Released,Just another suicide until the police discovered... A bloody bathroom. A maniac with a cleaver. A schoolgirl sex ring.,What Have They Done to Your Daughters?,False,7.1,13.0,1974,"Assistant_District_Attorney_Vittoria_Stori-Giovanna_Ralli,Inspector_Silvestri-Claudio_Cassinelli,Inspector_Valentini-Mario_Adorf,Bruno_Paglia_(photographer)-Franco_Fabrizi,Mr._Polvesi-Farley_Granger,Mrs._Polvesi-Marina_Berti,Marcello_Tosti-Paolo_Turco,District_Attorney-Corrado_Gaipa,Rosa-Micaela_Pignatelli,Sgt._Giardina-Ferdinando_Murolo,Napoli-Salvatore_Puntillo,Polvesi's_housekeeper-Eleonora_Morana,Silvia_Polvesi-Sherry_Buchanan,Patrizia_Valentini-Roberta_Paladini,Journalist-Luigi_Antonio_Guerra,Laura-Renata_Moar,Giuliana_Bigi-Adriana_Falco,Mrs._Talenti-Clara_Zovianoff,Russo_-_policeman-Leonardo_Severini,Journalist-Lorenzo_Piani",Massimo_Dallamano,"suicide,prostitute,sex,police,psychopath,gore,blood,motorcycle,violence,killer,voyeur",,,
28638,28638,28638,28638,False,,0,"Crime,Drama",,195382,tt0041506,Italian,In nome della legge,"A young, by-the-book judge is appointed to a Sicilian village controlled by corrupt leaders and the mafia.",1.249206,http://img.omdbapi.com/?i=tt0041506&h=600&apikey=f3f2af9c,Lux_Film,Italy,1949-03-13,0.0,101.0,Italiano,Released,,In the Name of the Law,False,7.0,2.0,1949,"Il_pretore_Guido_Schiavi-Massimo_Girotti,La_baronessa_Teresa_Lo_Vasto-Jone_Salinas,Il_barone_Lo_Vasto-Camillo_Mastrocinque,Massaro_Turi_Passalacqua-Charles_Vanel,Il_maresciallo_Grifò-Saro_Urzì,Don_Fifì-Turi_Pandolfini,L'avvocato_Faraglia-Umberto_Spadaro,Il_cancelliere-Saro_Arcidiacono,Francesco_Messana-Ignazio_Balsamo,Lorenzina_La_Scaniota-Nanda_De_Santis,Bastianedda-Nadia_Niver,-Aldo_Sguazzini,Il_sindaco_Leopoldo_Pappalardo-Alfio_Macrì,Don_Peppino-Carmelo_Olivero,Paolino-Bernardo_Indelicato,Il_procuratore_di_Palermo-Guido_Medici,Vanni_Vetriolo-Franco_Navarra,Gallinella-Pietro_Sabella,-Natale_Cirino",Pietro_Germi,italy,,,
28644,28644,28644,28644,False,,0,"Drama,Music",,104549,tt0228853,Japanese,Sho o suteyo machi e deyou,"Conditions have been better for the nameless protagonist: his grandmother is a shoplifter and his war criminal father and sister have an unhealthy, intimate relationship with the family rabbit.",0.881483,http://img.omdbapi.com/?i=tt0228853&h=600&apikey=f3f2af9c,"Art_Theatre_Guild,Jinriki_Hikoki_Sha",Japan,1971-04-24,0.0,138.0,日本語,Released,,"Throw Away Your Books, Rally in the Streets",False,8.0,6.0,1971,"Sister-Yukiko_Kobayashi,Grandmother-Fudeko_Tanaka,Soccer_Team_Captain-Sei_Hiraizumi,Midori-Keiko_Niitaka,Maya_at_the_Hell-Akihiro_Miwa,Longhaired_Poet-J.A._Seazer",Shūji_Terayama,,,,
28688,28688,28688,28688,False,Hamilton_Collection,0,,,31292,tt0098544,English,Täcknamn Coq Rouge,"Han heter Carl Hamilton. Han är specialutbildad av CIA. Säpo vill inte ha honom, men måste ta honom ändå när terrorister baserade i Sverige hotar att sätta sina mordiska planer i verket. När alla utvägar är prövade och stängda - då kallar man in Carl Hamilton.",0.553682,http://img.omdbapi.com/?i=tt0098544&h=600&apikey=f3f2af9c,"Sandrews,Svenska_Filminstitutet,Sveriges_Television_(SVT),Spice_Film,Sonet_Film_AB","Morocco,Sweden",1989-08-25,0.0,87.0,"Deutsch,Français,svenska,English",Released,,Code Name Coq Rouge,False,5.8,5.0,1989,"Carl_Hamilton-Stellan_Skarsgård,Näslund-Lennart_Hjulström,Fristedt-Krister_Henriksson,Appeltoft-Philip_Zandén,Den_gamle-Bengt_Eklund,Ponti-Lars_Green,Folkesson-Roland_Hedlund,Fatumeh-Anette_Kischinowsky,Meyer-Nick_Burnell,Johansson-Harald_Hamrell,Shulamit_Hanegbi-Tove_Granditsky,Eva_Hamilton-Lena_T._Hansson,Erik_Hamilton-Gustaf_Skarsgård,Al-Houl-Tuncel_Kurtiz,Ljungdahl-Lars_""Tjadden""_Hällström",Per_Berglund,"suspense,espionage",,,
28857,28857,28857,28857,False,,0,"Comedy,Romance",,48719,tt0095357,English,Illegally Yours,"Called up for jury duty, Richard Dice finds his first crush and only real, but unrequited love, on trial for murder. Richard desperately tries to prove Mollys innocence while untangling a complicated web of murder, blackmail and perjury, and still trying to win over the girl of his dreams.",0.674285,http://img.omdbapi.com/?i=tt0095357&h=600&apikey=f3f2af9c,"United_Artists,De_Laurentiis_Entertainment_Group_(DEG),Crescent_Moon",United_States_of_America,1988-01-01,0.0,102.0,English,Rumored,A girl on her way to being convicted. A smitten juror who's really conflicted. A lawless affair that's totally restricted.,Illegally Yours,False,4.0,3.0,1988,"Richard_Dice-Rob_Lowe,Molly_Gilbert-Colleen_Camp,Hal_B._Keeler-Kenneth_Mars,Suzanne_Keeler-Kim_Myers,Donald_Cleary-Marshall_Colt,Wally_Finnegan-Harry_Carey,_Jr.,Freddie_Boneflecker-Rick_Jason",Peter_Bogdanovich,"jury,murder,crush",,,
29091,29091,29091,29091,False,,0,"Comedy,Drama",,74119,tt1753792,French,"Et soudain, tout le monde me manque","Justine, struggles with commitment, listens to old David Bowie covers, and uses her employer’s private MRI machines to make “X-Ray Art”  After a trail of boyfriends, Justine thinks she has found The One, a hunky shoe salesman, but her temporary happiness is thrown when her neurotic 60-year-old Jewish father (Michel Blanc) suffers a delayed midlife crisis and announces that his young second wife is expecting a baby.  Justine and her half-sister Dom, who is trying to adopt, are rather annoyed at the news.  Coupled with resentment about her father’s absence when she was growing up, causes her to spiral into self-doubt. Overflowing with French charm, Justine gets by with the help of her family, friends, and newly discovered muse.",1.995494,http://img.omdbapi.com/?i=tt1753792&h=600&apikey=f3f2af9c,"TFI_Films_Productions,Sofimage,CinéCinéma,TPS_Star,Union_Générale_Cinématographique_(UGC)",France,2011-04-20,0.0,98.0,"Français,Polski",Released,,The Day I Saw Your Heart,False,5.7,29.0,2011,"Justine_Dhrey-Mélanie_Laurent,Eli_Dhrey-Michel_Blanc,Dom_Dhrey-Géraldine_Nakache,Suzanne_Dhrey-Claude_Perron,Camille-Camille_Chamoux",Jennifer_Devoldère,woman_director,,,
29102,29102,29102,29102,False,,0,Drama,,187252,tt2460468,English,Au nom du fils,The new movie of Vincent Lannoo.,0.675695,http://img.omdbapi.com/?i=tt2460468&h=600&apikey=f3f2af9c,,"Belgium,France",2012-09-29,0.0,80.0,Français,Released,,In the Name of the Son,False,5.9,6.0,2012,"Elisabeth-Astrid_Whettnall,Achille-Achille_Ridolfi,Père_Taon-Philippe_Nahon,Jean-Charles-Zacharie_Chasseriaud,La_mère_de_Marc-Marie-Jeanne_Maldague,Charlebois-Lionel_Bourguet",Vincent_Lannoo,,,,
29131,29131,29131,29131,False,,0,Comedy,,81086,tt0429080,German,Sex Up - ich könnt' schon wieder,"Ziege, Häschen and Max have now moved to Berlin for studying. They ain't got no money till the mystic plant reappears. Soon they have enough money for champagne, a penthouse and a nice car. But everyone's got private problems. Häschens girlfriend Valerie is in Sevilla, Max is too shy to go into Berlin's gay-clubs and Ziege is in love with the girlfriend of a manager of a big company. But being very boyish they don't just sell the SexUp pills, but also use them for themselves. Of course the old problems reappear.",0.428519,http://img.omdbapi.com/?i=tt0429080&h=600&apikey=f3f2af9c,,,2005-03-24,0.0,91.0,Deutsch,Released,,Sex Up Your Life!,False,6.4,4.0,2005,"Anton_'Ziege'_Ziegler-André_Kaminski,Adam_'Häschen'_Hoppeczynski-Jacob_Matschenz,Max_Spackmann-Jonas_Jägermeyr,Natascha-Susan_Hoecke,Hubertus-Thorsten_Feller,Dicker_Pförtner-Florian_Gärtner,Valerie-Zoe_Weiland,Ines-Mareike_Lindenmeyer,Gabi-Sabine_Kaack,Klaus-Marcus_Kaloff,Juan-David_Montero,Frau_Pakowski-Eva_Weißenborn",Florian_Gärtner,,,,
29513,29513,29513,29513,False,,0,"Drama,Thriller",http://tombstonedistribution.com/film/The-Elevator,312316,tt2195552,English,The Elevator: Three Minutes Can Change Your Life,"A disturbing psychological thriller, that engages the audience to the point that it is always caught off guard, thus changing the point of view of the two main performers.",0.938642,http://img.omdbapi.com/?i=tt2195552&h=600&apikey=f3f2af9c,Lupin_Film,Italy,2013-01-30,0.0,93.0,English,Released,Three Minutes Can Change Your Life,The Elevator: Three Minutes Can Change Your Life,False,4.8,6.0,2013,"Jack-James_Parks,Katherine-Caroline_Goodall,George-Burt_Young,Emily-Katie_McGovern,Jane-Sara_Lazzaro",Massimo_Coglitore,,,,
29678,29678,29678,29678, Rune Balot goes to a casino connected to the October corporation to try to wrap up her case once and for all.,,/zV8bHuSL6WXoD6FWogP9j4x80bL.jpg,"Aniplex,GoHands,BROSTA_TV,Mardock_Scramble_Production_Committee,Sentai_Filmworks","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'JP', 'name': 'Japan'}]",2012-09-29,0,68.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,http://img.omdbapi.com/?i=0&h=600&apikey=f3f2af9c,,,12,,,,,,,,,,NaT,,,,,,
29935,29935,29935,29935,False,,0,Documentary,http://www.radiounnameablemovie.com/,133741,tt1541153,English,Radio Unnameable,The story of legendary New York City disc jockey Bob Fass who pioneered free expression on the airwaves with his long running FM program 'Radio Unnameable'.,0.396338,http://img.omdbapi.com/?i=tt1541153&h=600&apikey=f3f2af9c,,United_States_of_America,2012-09-19,0.0,87.0,,Released,,Radio Unnameable,False,8.5,2.0,2012,"Himself-David_Amram,Herself-Judy_Collins,Himself-Robert_Downey_Sr.,Himself-Arlo_Guthrie,Herself-Judith_Malina",Paul_Lovelace,"disc_jockey,radio,pioneer,late_night,woman_director",133741.0,95441.0,71393.0
30025,30025,30025,30025,False,,0,Drama,,9646,tt0060529,Swedish,Här har du ditt liv,A working-class boy struggles to find himself through a series of jobs and romances.,0.762877,http://img.omdbapi.com/?i=tt0060529&h=600&apikey=f3f2af9c,Svensk_Filmindustri_(SF),Sweden,1966-12-26,0.0,169.0,svenska,Released,,Here Is Your Life,False,6.7,6.0,1966,"Olof_Persson-Eddie_Axberg,Olof's_Stepmother-Gudrun_Brost,Olof's_Mother-Ulla_Akselson,Older_brother-Bo_Wahlström,Rick_Axberg-Rick_Axberg,Smålands-Pelle-Max_von_Sydow,August-Allan_Edwall,-Åke_Fridell,-Bengt_Ekerot,-Per_Oscarsson,Lundgren-Gunnar_Björnstrand",Jan_Troell,"sweden,socialism,foster_parents,nudity,woodcutter,trade_union",,,
30069,30069,30069,30069,False,,0,"Comedy,Adventure",,78478,tt1726889,French,On ne choisit pas sa famille,"César Borgnoli, an unsuccessful car salesman from Italy, lives well beyond his means. In order to get out of his financial disaster, he agrees to a deal: he pretends to be the husband of his sister's girlfriend Kim so she can legally adopt a little girl from Thailand. Caesar believes this to be a great idea and is looking forward to his trip to Thailand. After all, he is going to be able to mix business with pleasure--so he thinks. He didn't expect the local police, the Chinese Triads and the director of the orphanage to chip in, who want to make sure that little Mai is going to end up in a nice family.",2.739771,http://img.omdbapi.com/?i=tt1726889&h=600&apikey=f3f2af9c,"Studio_37,Les_Films_du_Kiosque,TF1_Films_Production,Ouille_Productions,Aurel_Films",France,2011-11-09,0.0,103.0,Français,Released,,You Don't Choose Your Family,False,5.8,48.0,2011,"César-Christian_Clavier,Luix-Jean_Reno,Kim-Muriel_Robin,Alex-Héléna_Noguerra,Jean-Paul-Michel_Vuillermoz,Stunt_actor-Manel_Soler",Christian_Clavier,,,,
30136,30136,30136,30136,False,The_Carry_On_Collection,0,Comedy,,5061,tt0060330,English,Don't Lose Your Head,"The time of the French revolution, and Citizen Robespierre is beheading the French aristocracy. When word gets to England, two noblemen, Sir Rodney Ffing and Lord Darcy take it upon themselves to aid their French counterparts. Sir Rodney is a master of disguise, and becomes ""the black fingernail"", scourge of Camembert and Bidet, leaders of the French secret police...",5.744152,http://img.omdbapi.com/?i=tt0060330&h=600&apikey=f3f2af9c,"The_Rank_Organisation,Adder",United_Kingdom,1966-12-10,0.0,90.0,English,Released,"Carry On laughing until you have hysterics, but...Don't Lose Your Head!",Carry On Don't Lose Your Head,False,7.0,17.0,1966,"Sir_Rodney_Ffing-Sid_James,Lord_Darcy_Pue-Jim_Dale,Jacqueline-Dany_Robin,Citoyen_Camembert-Kenneth_Williams,Duc_de_Pomfrit-Charles_Hawtrey,Désirée_Dubarry-Joan_Sims,Citizen_Robespierre-Peter_Gilmore,Landlady-Marianne_Stone,Henri-Michael_Ward,Malabonce-Leon_Greene,Sergeant-David_Davenport,Captain_of_Soldiers-Richard_Shaw,Second_Lady_/_Girl_at_Execution-Valerie_Van_Ost,First_Lady-Jennifer_Clulow,Bidet-Peter_Butterworth",Gerald_Thomas,"france,french_revolution",5061.0,87751.0,31955.0
30468,30468,30468,30468,False,,0,"Romance,Comedy",,173541,tt0063102,English,How to Save a Marriage and Ruin Your Life,Director Fielder Cook's 1968 sex comedy has wealthy playboy Dean Martin wrongly believing good girl Stella Stevens is his best friend's mistress.,0.518286,http://img.omdbapi.com/?i=tt0063102&h=600&apikey=f3f2af9c,Nob_Hill_Productions_Inc.,United_States_of_America,1968-01-17,0.0,102.0,English,Released,The wife you save... may be your own!,How to Save a Marriage and Ruin Your Life,False,7.0,2.0,1968,"David_Sloane-Dean_Martin,Carol_Corman-Stella_Stevens,Harry_Hunter-Eli_Wallach,Muriel_Laszlo-Anne_Jackson,Thelma-Betty_Field,Slotkin-Jack_Albertson,Roger-George_Furth,Mary_Hunter-Katharine_Bard,Eddie_Rankin-Woodrow_Parfrey,Everett_Bauer-Alan_Oppenheimer,Marcia_Borie-Shelley_Morrison",Fielder_Cook,"infidelity,cheating,divorce,marriage_problems",173541.0,97584.0,83524.0
30521,30521,30521,30521,False,,0,"Documentary,Music",,37203,tt1185405,English,Throw Down Your Heart,"A film crew follows the well-known banjo player Bela Fleck on his travels to Africa, where he learns about the instrument's origins.",0.040008,http://img.omdbapi.com/?i=tt1185405&h=600&apikey=f3f2af9c,,,2009-03-30,0.0,97.0,,Released,,Throw Down Your Heart,False,6.0,1.0,2009,Himself-Béla_Fleck,,,,,
30782,30782,30782,30782,False,,96,Documentary,,215741,tt2952634,English,Che strano chiamarsi Federico,"On the 20th anniversary of Federico Fellini’s death, Ettore Scola, a devoted admirer of the incomparable maestro, commemorates the lesser-known aspects of Fellini’s personality, employing interviews, photographs, behind-the-scenes footage as well as Fellini’s drawings and film clips.",1.23031,http://img.omdbapi.com/?i=tt2952634&h=600&apikey=f3f2af9c,"Palomar,Cinecittà_Luce,PayperMoon_Italia",Italy,2013-09-12,0.0,90.0,Italiano,Released,,How Strange to be Named Federico: Scola Narrates Fellini,False,7.4,7.0,2013,"Himself_(archive_footage)-Federico_Fellini,Narrator-Vittorio_Viviani,Marcello_Mastroianni-Ernesto_D'Argenio,Prostitute-Antonella_Attili",Ettore_Scola,,,,
31074,31074,31074,31074,False,,0,,,261414,tt0218388,English,Larry David: Curb Your Enthusiasm,Mock documentary about Seinfeld writer Larry David featuring contributions from his friends and colleagues. Larry makes a return to stand-up comedy and prepares to film a television special for HBO.  This is the original special that gave birth to the long-running award-winning HBO series.,0.534169,http://img.omdbapi.com/?i=tt0218388&h=600&apikey=f3f2af9c,,,1999-10-17,0.0,57.0,,Released,,Larry David: Curb Your Enthusiasm,False,5.8,5.0,1999,Larry_David-Larry_David,Robert_B._Weide,,,,
31830,31830,31830,31830,False,,0,"Drama,Foreign",,23717,tt1068956,English,Khuda Kay Liye,"The film is about the difficult situation in which the Pakistanis in particular and the Muslims in general are caught up since 9/11. There is a war going on between the Fundamentalists and the Liberal Muslims. This situation is creating a drift not only between the Western world and the Muslims, but also within the Muslims. The educated and modern Muslims are in a difficult situation because of their approach towards life and their western attire. They are criticized and harassed by the fundamentalists and on the other hand the Western world sees them as potential suspects of terrorism just because of their Muslim names.",1.088775,http://img.omdbapi.com/?i=tt1068956&h=600&apikey=f3f2af9c,Percept_Picture_Company,Pakistan,2007-07-29,0.0,168.0,"English,हिन्दी,اردو",Released,,In the Name of God,False,6.1,7.0,2007,"Maulana_Wali-Naseeruddin_Shah,Sarmad-Fawad_Afzal_Khan,Mansoor-Shaan_Shahid,Maryam/Mary-Iman_Ali,Maulana_Tahiri-Rasheed_Naz,Sher_Shah-Hameed_Sheikh,Janie-Austin_Marie_Sayre,Mother_of_Mansoor_&_Sarmad-Simi_Raheal",Shoaib_Mansoor,"islam,falsely_accused,immigration,terrorism",,,
